"dateEndOfInteraction","dateStartOfInteraction","endOfInteraction","startOfInteraction","subjectID","ID"
"20/04/2024","20/04/2024","23:59:05","23:56:34","MV18",""
"20/04/2024","20/04/2024","00:03:05","23:59:06","MV18",""
"08/04/2024","08/04/2024","12:30:31","12:29:39","Mu06",""
"08/04/2024","08/04/2024","12:32:00","12:30:45","Mu06",""
"08/04/2024","08/04/2024","12:32:22","12:32:03","Mu06",""
"08/04/2024","08/04/2024","12:34:13","12:32:25","Mu06",""
"08/04/2024","08/04/2024","12:36:59","12:36:07","Mu06",""
"08/04/2024","08/04/2024","12:38:17","12:37:25","Mu06",""
"08/04/2024","08/04/2024","12:40:30","12:38:20","Mu06",""
"08/04/2024","08/04/2024","12:42:21","12:41:18","Mu06",""
"08/04/2024","08/04/2024","12:44:34","12:42:37","Mu06",""
"08/04/2024","08/04/2024","12:45:52","12:44:40","Mu06",""
"08/04/2024","08/04/2024","12:47:21","12:46:40","Mu06",""
"08/04/2024","08/04/2024","12:48:27","12:47:24","Mu06",""
"08/04/2024","08/04/2024","12:49:45","12:48:31","Mu06",""
"08/04/2024","08/04/2024","12:52:21","12:49:59","Mu06",""
"08/04/2024","08/04/2024","12:54:56","12:53:30","Mu06",""
"08/04/2024","08/04/2024","12:56:25","12:54:59","Mu06",""
"08/04/2024","08/04/2024","12:57:20","12:56:39","Mu06",""
"08/04/2024","08/04/2024","12:58:49","12:57:43","Mu06",""
"08/04/2024","08/04/2024","13:01:02","12:59:29","Mu06",""
"08/04/2024","08/04/2024","13:02:09","13:01:17","Mu06",""
"08/04/2024","08/04/2024","13:02:53","13:02:34","Mu06",""
"08/04/2024","08/04/2024","13:06:13","13:02:58","Mu06",""
"08/04/2024","08/04/2024","13:08:37","13:06:17","Mu06",""
"08/04/2024","08/04/2024","13:10:39","13:08:57","Mu06",""
"08/04/2024","08/04/2024","13:13:48","13:10:59","Mu06",""
"08/04/2024","08/04/2024","13:15:28","13:14:02","Mu06",""
"08/04/2024","08/04/2024","13:15:50","13:15:31","Mu06",""
"08/04/2024","08/04/2024","14:46:51","14:46:26","Mu06",""
"08/04/2024","08/04/2024","14:49:16","14:48:12","Mu06",""
"08/04/2024","08/04/2024","14:50:22","14:49:30","Mu06",""
"08/04/2024","08/04/2024","14:54:15","14:50:48","Mu06",""
"08/04/2024","08/04/2024","14:56:51","14:54:19","Mu06",""
"08/04/2024","08/04/2024","15:05:55","14:57:05","Mu06",""
"08/04/2024","08/04/2024","15:06:39","15:05:58","Mu06",""
"08/04/2024","08/04/2024","15:08:41","15:06:42","Mu06",""
"08/04/2024","08/04/2024","15:18:41","15:08:49","Mu06",""
"08/04/2024","08/04/2024","15:20:21","15:18:55","Mu06",""
"08/04/2024","08/04/2024","15:26:38","15:20:27","Mu06",""
"08/04/2024","08/04/2024","15:27:44","15:26:42","Mu06",""
"08/04/2024","08/04/2024","15:48:39","15:27:53","Mu06",""
"08/04/2024","08/04/2024","16:12:20","15:48:40","Mu06",""
"08/04/2024","08/04/2024","16:14:11","16:12:20","Mu06",""
"08/04/2024","08/04/2024","16:18:15","16:14:16","Mu06",""
"08/04/2024","08/04/2024","16:18:59","16:18:16","Mu06",""
"08/04/2024","08/04/2024","16:30:27","16:19:05","Mu06",""
"08/04/2024","08/04/2024","16:37:51","16:30:45","Mu06",""
"08/04/2024","08/04/2024","16:44:20","16:41:03","Mu06",""
"08/04/2024","08/04/2024","16:45:38","16:44:47","Mu06",""
"08/04/2024","08/04/2024","16:48:46","16:45:44","Mu06",""
"08/04/2024","08/04/2024","16:50:26","16:48:48","Mu06",""
"08/04/2024","08/04/2024","16:52:39","16:50:31","Mu06",""
"08/04/2024","08/04/2024","16:56:33","16:52:54","Mu06",""
"08/04/2024","08/04/2024","17:02:39","16:56:42","Mu06",""
"08/04/2024","08/04/2024","17:04:08","17:02:45","Mu06",""
"08/04/2024","08/04/2024","17:05:47","17:04:16","Mu06",""
"08/04/2024","08/04/2024","17:22:49","17:06:17","Mu06",""
"08/04/2024","08/04/2024","17:29:39","17:23:16","Mu06",""
"08/04/2024","08/04/2024","17:33:55","17:29:44","Mu06",""
"08/04/2024","08/04/2024","18:49:35","18:49:07","Mu06",""
"08/04/2024","08/04/2024","18:50:52","18:50:04","Mu06",""
"08/04/2024","08/04/2024","18:59:56","18:53:32","Mu06",""
"08/04/2024","08/04/2024","19:07:09","19:04:34","Mu06",""
"08/04/2024","08/04/2024","19:08:27","19:08:03","Mu06",""
"08/04/2024","08/04/2024","19:22:42","19:08:30","Mu06",""
"08/04/2024","08/04/2024","19:24:33","19:24:16","Mu06",""
"08/04/2024","08/04/2024","19:36:12","19:25:55","Mu06",""
"08/04/2024","08/04/2024","19:41:34","19:36:22","Mu06",""
"08/04/2024","08/04/2024","19:44:31","19:41:54","Mu06",""
"08/04/2024","08/04/2024","19:50:26","19:44:51","Mu06",""
"08/04/2024","08/04/2024","19:50:49","19:50:30","Mu06",""
"08/04/2024","08/04/2024","19:52:29","19:50:52","Mu06",""
"08/04/2024","08/04/2024","19:58:35","19:56:36","Mu06",""
"08/04/2024","08/04/2024","20:02:28","20:00:33","Mu06",""
"10/04/2024","10/04/2024","13:53:25","13:46:49","Mu06",""
"10/04/2024","10/04/2024","13:56:23","13:53:28","Mu06",""
"10/04/2024","10/04/2024","18:42:12","18:38:26","Mu06",""
"10/04/2024","10/04/2024","18:47:01","18:42:39","Mu06",""
"10/04/2024","10/04/2024","19:43:26","19:39:38","Mu06",""
"10/04/2024","10/04/2024","19:48:15","19:43:29","Mu06",""
"10/04/2024","10/04/2024","19:49:10","19:48:47","Mu06",""
"10/04/2024","10/04/2024","19:51:12","19:50:10","Mu06",""
"10/04/2024","10/04/2024","19:53:26","19:52:33","Mu06",""
"10/04/2024","10/04/2024","19:55:17","19:54:25","Mu06",""
"10/04/2024","10/04/2024","19:57:19","19:55:54","Mu06",""
"10/04/2024","10/04/2024","20:24:08","20:24:01","Mu06",""
"10/04/2024","10/04/2024","20:42:16","20:35:06","Mu06",""
"10/04/2024","10/04/2024","20:46:31","20:42:35","Mu06",""
"10/04/2024","10/04/2024","20:48:22","20:46:43","Mu06",""
"10/04/2024","10/04/2024","20:50:35","20:48:41","Mu06",""
"10/04/2024","10/04/2024","21:12:36","20:51:13","Mu06",""
"10/04/2024","10/04/2024","21:16:07","21:12:43","Mu06",""
"10/04/2024","10/04/2024","21:18:20","21:16:55","Mu06",""
"10/04/2024","10/04/2024","21:20:11","21:19:43","Mu06",""
"10/04/2024","10/04/2024","21:22:14","21:21:16","Mu06",""
"10/04/2024","10/04/2024","21:24:16","21:22:41","Mu06",""
"10/04/2024","10/04/2024","21:29:49","21:25:26","Mu06",""
"10/04/2024","10/04/2024","21:30:22","21:29:55","Mu06",""
"10/04/2024","10/04/2024","21:33:31","21:32:09","Mu06",""
"10/04/2024","10/04/2024","21:34:15","21:34:01","Mu06",""
"10/04/2024","10/04/2024","21:35:11","21:34:23","Mu06",""
"10/04/2024","10/04/2024","21:36:06","21:35:42","Mu06",""
"10/04/2024","10/04/2024","21:36:50","21:36:29","Mu06",""
"10/04/2024","10/04/2024","21:42:35","21:40:39","Mu06",""
"10/04/2024","10/04/2024","21:43:08","21:42:49","Mu06",""
"10/04/2024","10/04/2024","21:46:05","21:43:35","Mu06",""
"10/04/2024","10/04/2024","21:46:28","21:46:11","Mu06",""
"10/04/2024","10/04/2024","21:48:52","21:46:36","Mu06",""
"10/04/2024","10/04/2024","21:52:56","21:51:34","Mu06",""
"10/04/2024","10/04/2024","22:05:53","21:53:26","Mu06",""
"10/04/2024","10/04/2024","22:08:17","22:06:44","Mu06",""
"10/04/2024","10/04/2024","22:10:20","22:09:16","Mu06",""
"10/04/2024","10/04/2024","22:12:22","22:11:55","Mu06",""
"10/04/2024","10/04/2024","22:14:02","22:13:00","Mu06",""
"10/04/2024","10/04/2024","22:15:41","22:14:07","Mu06",""
"10/04/2024","10/04/2024","22:19:35","22:19:08","Mu06",""
"10/04/2024","10/04/2024","22:20:41","22:20:17","Mu06",""
"10/04/2024","10/04/2024","22:23:50","22:22:08","Mu06",""
"10/04/2024","10/04/2024","22:26:03","22:25:37","Mu06",""
"10/04/2024","10/04/2024","22:26:36","22:26:08","Mu06",""
"10/04/2024","10/04/2024","22:27:54","22:27:25","Mu06",""
"10/04/2024","10/04/2024","22:44:44","22:33:43","Mu06",""
"10/04/2024","10/04/2024","22:45:40","22:44:47","Mu06",""
"10/04/2024","10/04/2024","22:50:17","22:46:00","Mu06",""
"10/04/2024","10/04/2024","22:54:44","22:50:36","Mu06",""
"10/04/2024","10/04/2024","22:56:57","22:55:21","Mu06",""
"10/04/2024","10/04/2024","22:58:14","22:57:46","Mu06",""
"10/04/2024","10/04/2024","23:01:12","22:58:36","Mu06",""
"10/04/2024","10/04/2024","23:04:32","23:01:26","Mu06",""
"10/04/2024","10/04/2024","23:09:54","23:04:35","Mu06",""
"10/04/2024","10/04/2024","23:12:18","23:10:05","Mu06",""
"10/04/2024","10/04/2024","23:18:02","23:12:22","Mu06",""
"10/04/2024","10/04/2024","23:24:53","23:18:19","Mu06",""
"10/04/2024","10/04/2024","23:28:24","23:26:18","Mu06",""
"11/04/2024","11/04/2024","15:35:23","15:32:53","Mu06",""
"11/04/2024","11/04/2024","15:38:54","15:37:42","Mu06",""
"11/04/2024","11/04/2024","15:40:56","15:39:00","Mu06",""
"16/04/2024","16/04/2024","10:28:39","10:27:58","Mu06",""
"16/04/2024","16/04/2024","10:31:59","10:28:47","Mu06",""
"16/04/2024","16/04/2024","10:33:28","10:32:03","Mu06",""
"16/04/2024","16/04/2024","11:39:09","11:38:24","Mu06",""
"16/04/2024","16/04/2024","11:40:04","11:39:45","Mu06",""
"16/04/2024","16/04/2024","11:44:19","11:40:46","Mu06",""
"16/04/2024","16/04/2024","11:56:32","11:50:48","Mu06",""
"16/04/2024","16/04/2024","11:57:28","11:56:46","Mu06",""
"16/04/2024","16/04/2024","12:00:58","11:58:41","Mu06",""
"16/04/2024","16/04/2024","12:01:43","12:01:17","Mu06",""
"16/04/2024","16/04/2024","12:03:00","12:01:51","Mu06",""
"16/04/2024","16/04/2024","12:03:45","12:03:04","Mu06",""
"16/04/2024","16/04/2024","12:04:40","12:03:59","Mu06",""
"16/04/2024","16/04/2024","12:05:36","12:04:45","Mu06",""
"16/04/2024","16/04/2024","12:07:38","12:05:51","Mu06",""
"16/04/2024","16/04/2024","12:10:58","12:07:53","Mu06",""
"16/04/2024","16/04/2024","12:12:38","12:11:02","Mu06",""
"16/04/2024","16/04/2024","12:14:18","12:12:42","Mu06",""
"16/04/2024","16/04/2024","12:17:45","12:14:22","Mu06",""
"16/04/2024","16/04/2024","12:18:41","12:17:49","Mu06",""
"16/04/2024","16/04/2024","12:19:03","12:18:44","Mu06",""
"16/04/2024","16/04/2024","12:20:43","12:19:22","Mu06",""
"16/04/2024","16/04/2024","15:19:52","15:19:06","Mu06",""
"16/04/2024","16/04/2024","15:20:37","15:20:08","Mu06",""
"16/04/2024","16/04/2024","15:24:19","15:22:09","Mu06",""
"16/04/2024","16/04/2024","15:26:10","15:24:23","Mu06",""
"16/04/2024","16/04/2024","15:30:14","15:29:23","Mu06",""
"16/04/2024","16/04/2024","15:32:16","15:31:24","Mu06",""
"16/04/2024","16/04/2024","15:35:47","15:32:33","Mu06",""
"16/04/2024","16/04/2024","15:39:07","15:36:13","Mu06",""
"16/04/2024","16/04/2024","15:46:53","15:39:10","Mu06",""
"16/04/2024","16/04/2024","15:47:15","15:46:56","Mu06",""
"16/04/2024","16/04/2024","15:48:22","15:47:18","Mu06",""
"16/04/2024","16/04/2024","15:49:06","15:48:25","Mu06",""
"16/04/2024","16/04/2024","15:49:28","15:49:09","Mu06",""
"16/04/2024","16/04/2024","15:52:59","15:49:33","Mu06",""
"16/04/2024","16/04/2024","15:57:03","15:53:14","Mu06",""
"16/04/2024","16/04/2024","16:00:01","15:57:19","Mu06",""
"16/04/2024","16/04/2024","16:01:52","16:00:04","Mu06",""
"16/04/2024","16/04/2024","16:02:14","16:01:55","Mu06",""
"16/04/2024","16/04/2024","16:16:51","16:02:17","Mu06",""
"16/04/2024","16/04/2024","16:22:57","16:17:10","Mu06",""
"16/04/2024","16/04/2024","16:23:20","16:22:59","Mu06",""
"16/04/2024","16/04/2024","16:37:23","16:24:00","Mu06",""
"16/04/2024","16/04/2024","16:37:45","16:37:26","Mu06",""
"16/04/2024","16/04/2024","16:38:08","16:37:50","Mu06",""
"16/04/2024","16/04/2024","16:39:14","16:38:15","Mu06",""
"16/04/2024","16/04/2024","16:43:18","16:39:17","Mu06",""
"16/04/2024","16/04/2024","16:44:14","16:43:22","Mu06",""
"16/04/2024","16/04/2024","16:57:55","16:44:25","Mu06",""
"16/04/2024","16/04/2024","16:59:46","16:59:24","Mu06",""
"16/04/2024","16/04/2024","17:00:42","16:59:51","Mu06",""
"16/04/2024","16/04/2024","19:17:14","18:50:06","Mu06",""
"20/04/2024","20/04/2024","18:02:05","17:59:44","Mu06",""
"20/04/2024","20/04/2024","18:04:51","18:02:30","Mu06",""
"20/04/2024","20/04/2024","18:08:11","18:06:46","Mu06",""
"20/04/2024","20/04/2024","18:10:13","18:09:03","Mu06",""
"20/04/2024","20/04/2024","18:11:09","18:10:17","Mu06",""
"20/04/2024","20/04/2024","18:12:04","18:11:12","Mu06",""
"20/04/2024","20/04/2024","18:14:51","18:12:09","Mu06",""
"20/04/2024","20/04/2024","18:16:08","18:14:54","Mu06",""
"20/04/2024","20/04/2024","18:20:35","18:17:07","Mu06",""
"20/04/2024","20/04/2024","18:24:06","18:20:49","Mu06",""
"20/04/2024","20/04/2024","18:25:01","18:24:09","Mu06",""
"20/04/2024","20/04/2024","18:37:58","18:25:05","Mu06",""
"20/04/2024","20/04/2024","18:44:27","18:38:13","Mu06",""
"20/04/2024","20/04/2024","18:47:47","18:45:59","Mu06",""
"20/04/2024","20/04/2024","18:55:44","18:47:50","Mu06",""
"20/04/2024","20/04/2024","19:05:10","19:03:56","Mu06",""
"20/04/2024","20/04/2024","19:08:52","19:06:09","Mu06",""
"20/04/2024","20/04/2024","19:09:36","19:09:12","Mu06",""
"20/04/2024","20/04/2024","19:11:50","19:10:04","Mu06",""
"20/04/2024","20/04/2024","19:17:56","19:16:16","Mu06",""
"20/04/2024","20/04/2024","19:22:22","19:18:25","Mu06",""
"20/04/2024","20/04/2024","19:27:22","19:22:28","Mu06",""
"20/04/2024","20/04/2024","19:44:12","19:27:51","Mu06",""
"20/04/2024","20/04/2024","19:45:52","19:44:17","Mu06",""
"20/04/2024","20/04/2024","19:47:54","19:46:38","Mu06",""
"20/04/2024","20/04/2024","19:48:16","19:47:57","Mu06",""
"20/04/2024","20/04/2024","19:59:33","19:48:40","Mu06",""
"20/04/2024","20/04/2024","20:00:07","19:59:49","Mu06",""
"20/04/2024","20/04/2024","20:00:51","20:00:22","Mu06",""
"20/04/2024","20/04/2024","20:01:58","20:01:29","Mu06",""
"20/04/2024","20/04/2024","20:14:44","20:03:08","Mu06",""
"20/04/2024","20/04/2024","20:16:23","20:15:54","Mu06",""
"20/04/2024","20/04/2024","20:24:32","20:19:13","Mu06",""
"20/04/2024","20/04/2024","20:52:28","20:52:02","Mu06",""
"20/04/2024","20/04/2024","20:53:57","20:53:28","Mu06",""
"20/04/2024","20/04/2024","21:00:14","20:54:44","Mu06",""
"20/04/2024","20/04/2024","21:04:29","21:01:24","Mu06",""
"20/04/2024","20/04/2024","21:09:40","21:08:15","Mu06",""
"20/04/2024","20/04/2024","21:10:47","21:10:18","Mu06",""
"20/04/2024","20/04/2024","21:13:11","21:11:08","Mu06",""
"20/04/2024","20/04/2024","21:14:18","21:13:49","Mu06",""
"20/04/2024","20/04/2024","21:20:24","21:19:56","Mu06",""
"20/04/2024","20/04/2024","21:25:46","21:23:14","Mu06",""
"20/04/2024","20/04/2024","21:29:28","21:26:50","Mu06",""
"20/04/2024","20/04/2024","21:41:41","21:37:35","Mu06",""
"20/04/2024","20/04/2024","21:43:09","21:42:07","Mu06",""
"20/04/2024","20/04/2024","21:45:34","21:44:30","Mu06",""
"20/04/2024","20/04/2024","21:50:00","21:49:38","Mu06",""
"20/04/2024","20/04/2024","21:51:51","21:51:32","Mu06",""
"20/04/2024","20/04/2024","21:59:37","21:57:06","Mu06",""
"20/04/2024","20/04/2024","22:02:57","22:02:05","Mu06",""
"20/04/2024","20/04/2024","22:03:41","22:03:12","Mu06",""
"20/04/2024","20/04/2024","22:06:50","22:06:09","Mu06",""
"20/04/2024","20/04/2024","22:09:26","22:08:44","Mu06",""
"20/04/2024","20/04/2024","22:12:12","22:10:09","Mu06",""
"20/04/2024","20/04/2024","22:19:14","22:13:13","Mu06",""
"20/04/2024","20/04/2024","22:23:07","22:21:08","Mu06",""
"20/04/2024","20/04/2024","22:33:17","22:32:14","Mu06",""
"20/04/2024","20/04/2024","22:35:08","22:33:22","Mu06",""
"20/04/2024","20/04/2024","22:39:57","22:35:25","Mu06",""
"20/04/2024","20/04/2024","22:45:08","22:40:59","Mu06",""
"20/04/2024","20/04/2024","22:48:05","22:47:36","Mu06",""
"20/04/2024","20/04/2024","22:49:34","22:49:06","Mu06",""
"20/04/2024","20/04/2024","22:53:16","22:52:13","Mu06",""
"20/04/2024","20/04/2024","22:54:56","22:53:24","Mu06",""
"20/04/2024","20/04/2024","22:57:43","22:55:55","Mu06",""
"20/04/2024","20/04/2024","22:58:38","22:58:09","Mu06",""
"20/04/2024","20/04/2024","23:03:16","23:01:50","Mu06",""
"20/04/2024","20/04/2024","23:05:07","23:03:22","Mu06",""
"20/04/2024","20/04/2024","23:19:44","23:07:32","Mu06",""
"20/04/2024","20/04/2024","23:24:43","23:19:49","Mu06",""
"20/04/2024","20/04/2024","23:26:56","23:24:49","Mu06",""
"20/04/2024","20/04/2024","23:37:07","23:27:22","Mu06",""
"20/04/2024","20/04/2024","23:51:55","23:37:22","Mu06",""
"20/04/2024","20/04/2024","23:54:41","23:52:45","Mu06",""
"20/04/2024","20/04/2024","23:59:19","23:56:36","Mu06",""
"21/04/2024","21/04/2024","00:02:28","00:00:41","Mu06",""
"19/03/2024","19/03/2024","16:09:57","16:01:48","SS83",""
"19/03/2024","19/03/2024","16:23:24","16:09:58","SS83",""
"19/03/2024","19/03/2024","16:28:46","16:23:35","SS83",""
"19/03/2024","19/03/2024","16:29:52","16:28:47","SS83",""
"19/03/2024","19/03/2024","16:30:15","16:29:56","SS83",""
"19/03/2024","19/03/2024","16:31:54","16:30:29","SS83",""
"19/03/2024","19/03/2024","16:33:34","16:31:58","SS83",""
"19/03/2024","19/03/2024","16:37:16","16:33:36","SS83",""
"19/03/2024","19/03/2024","16:40:14","16:37:20","SS83",""
"19/03/2024","19/03/2024","16:41:54","16:40:17","SS83",""
"19/03/2024","19/03/2024","16:43:12","16:42:06","SS83",""
"19/03/2024","19/03/2024","16:45:47","16:43:29","SS83",""
"19/03/2024","19/03/2024","16:48:00","16:46:12","SS83",""
"19/03/2024","19/03/2024","16:50:24","16:49:32","SS83",""
"19/03/2024","19/03/2024","16:54:51","16:50:28","SS83",""
"19/03/2024","19/03/2024","16:56:31","16:55:03","SS83",""
"20/03/2024","20/03/2024","13:34:10","13:32:48","SS83",""
"21/03/2024","21/03/2024","18:07:49","18:06:44","SS83",""
"21/03/2024","21/03/2024","23:52:14","23:51:33","SS83",""
"21/03/2024","21/03/2024","23:54:38","23:52:17","SS83",""
"21/03/2024","21/03/2024","23:55:56","23:54:41","SS83",""
"21/03/2024","21/03/2024","23:59:27","23:56:27","SS83",""
"21/03/2024","21/03/2024","00:15:06","23:59:43","SS83",""
"22/03/2024","22/03/2024","00:18:19","00:17:08","SS83",""
"22/03/2024","22/03/2024","00:20:32","00:18:42","SS83",""
"22/03/2024","22/03/2024","00:26:27","00:20:35","SS83",""
"22/03/2024","22/03/2024","00:28:27","00:26:31","SS83",""
"22/03/2024","22/03/2024","00:31:41","00:28:33","SS83",""
"23/03/2024","23/03/2024","20:31:21","20:30:41","SS83",""
"23/03/2024","23/03/2024","21:08:10","21:07:42","SS83",""
"23/03/2024","23/03/2024","21:09:17","21:08:25","SS83",""
"23/03/2024","23/03/2024","21:10:23","21:09:20","SS83",""
"23/03/2024","23/03/2024","21:12:03","21:10:38","SS83",""
"23/03/2024","23/03/2024","21:12:48","21:12:07","SS83",""
"23/03/2024","23/03/2024","21:14:28","21:12:51","SS83",""
"23/03/2024","23/03/2024","21:17:03","21:14:35","SS83",""
"23/03/2024","23/03/2024","21:19:16","21:17:06","SS83",""
"24/03/2024","24/03/2024","10:31:36","10:30:50","SS83",""
"19/03/2024","19/03/2024","16:00:47","15:59:10","Ss26",""
"19/03/2024","19/03/2024","16:03:11","16:02:05","Ss26",""
"19/03/2024","19/03/2024","16:04:40","16:03:32","Ss26",""
"19/03/2024","19/03/2024","16:07:26","16:06:45","Ss26",""
"19/03/2024","19/03/2024","16:08:33","16:07:52","Ss26",""
"19/03/2024","19/03/2024","16:09:51","16:09:11","Ss26",""
"19/03/2024","19/03/2024","16:12:26","16:11:35","Ss26",""
"19/03/2024","19/03/2024","16:15:46","16:15:16","Ss26",""
"19/03/2024","19/03/2024","16:16:53","16:16:11","Ss26",""
"19/03/2024","19/03/2024","16:18:55","16:18:13","Ss26",""
"19/03/2024","19/03/2024","16:20:01","16:19:17","Ss26",""
"19/03/2024","19/03/2024","16:21:30","16:20:27","Ss26",""
"19/03/2024","19/03/2024","16:25:01","16:23:46","Ss26",""
"19/03/2024","19/03/2024","16:26:30","16:25:37","Ss26",""
"19/03/2024","19/03/2024","16:29:27","16:28:46","Ss26",""
"19/03/2024","19/03/2024","16:30:23","16:29:42","Ss26",""
"19/03/2024","19/03/2024","16:31:18","16:30:37","Ss26",""
"19/03/2024","19/03/2024","16:32:36","16:31:55","Ss26",""
"19/03/2024","19/03/2024","16:33:43","16:33:01","Ss26",""
"19/03/2024","19/03/2024","16:38:09","16:35:55","Ss26",""
"19/03/2024","19/03/2024","16:41:18","16:39:28","Ss26",""
"19/03/2024","19/03/2024","16:42:13","16:41:32","Ss26",""
"19/03/2024","19/03/2024","16:43:42","16:42:17","Ss26",""
"19/03/2024","19/03/2024","16:46:06","16:43:51","Ss26",""
"19/03/2024","19/03/2024","16:48:20","16:46:24","Ss26",""
"19/03/2024","19/03/2024","16:48:42","16:48:24","Ss26",""
"19/03/2024","19/03/2024","16:49:48","16:49:07","Ss26",""
"19/03/2024","19/03/2024","16:50:55","16:50:05","Ss26",""
"19/03/2024","19/03/2024","16:53:49","16:52:27","Ss26",""
"20/03/2024","20/03/2024","13:36:26","13:34:44","Ss26",""
"21/03/2024","21/03/2024","18:07:52","18:06:32","Ss26",""
"21/03/2024","21/03/2024","18:09:06","18:08:12","Ss26",""
"21/03/2024","21/03/2024","18:12:28","18:11:14","Ss26",""
"21/03/2024","21/03/2024","18:15:42","18:14:58","Ss26",""
"21/03/2024","21/03/2024","23:53:33","23:52:21","Ss26",""
"21/03/2024","21/03/2024","23:56:20","23:55:39","Ss26",""
"21/03/2024","21/03/2024","23:57:25","23:56:27","Ss26",""
"21/03/2024","21/03/2024","00:00:57","23:59:43","Ss26",""
"22/03/2024","22/03/2024","00:04:43","00:02:01","Ss26",""
"22/03/2024","22/03/2024","00:10:55","00:04:55","Ss26",""
"22/03/2024","22/03/2024","00:14:59","00:13:47","Ss26",""
"22/03/2024","22/03/2024","00:18:03","00:17:19","Ss26",""
"22/03/2024","22/03/2024","00:18:31","00:18:13","Ss26",""
"22/03/2024","22/03/2024","00:19:31","00:18:36","Ss26",""
"22/03/2024","22/03/2024","00:21:14","00:20:02","Ss26",""
"22/03/2024","22/03/2024","00:22:08","00:21:15","Ss26",""
"23/03/2024","23/03/2024","21:11:24","21:09:37","Ss26",""
"23/03/2024","23/03/2024","21:18:48","21:18:23","Ss26",""
"23/03/2024","23/03/2024","21:21:45","21:21:26","Ss26",""
"15/04/2024","15/04/2024","18:01:06","17:41:28","ej15",""
"15/04/2024","15/04/2024","19:37:45","18:06:15","ej15",""
"15/04/2024","15/04/2024","20:14:34","20:06:06","ej15",""
"15/04/2024","15/04/2024","20:28:30","20:26:43","ej15",""
"15/04/2024","15/04/2024","21:42:26","21:23:18","ej15",""
"15/04/2024","15/04/2024","22:04:33","21:57:23","ej15",""
"15/04/2024","15/04/2024","22:46:13","22:18:17","ej15",""
"16/04/2024","16/04/2024","08:39:04","08:10:06","ej15",""
"16/04/2024","16/04/2024","09:27:38","09:19:41","ej15",""
"16/04/2024","16/04/2024","11:45:59","09:55:29","ej15",""
"16/04/2024","16/04/2024","12:43:50","11:49:04","ej15",""
"16/04/2024","16/04/2024","16:34:45","13:02:21","ej15",""
"16/04/2024","16/04/2024","17:36:29","16:56:10","ej15",""
"16/04/2024","16/04/2024","21:09:27","20:13:14","ej15",""
"16/04/2024","16/04/2024","21:42:20","21:11:21","ej15",""
"16/04/2024","16/04/2024","22:33:03","21:59:02","ej15",""
"17/04/2024","17/04/2024","01:22:15","00:54:42","ej15",""
"17/04/2024","17/04/2024","01:22:43","01:22:17","ej15",""
"17/04/2024","17/04/2024","01:35:20","01:27:01","ej15",""
"17/04/2024","17/04/2024","02:41:29","02:10:36","ej15",""
"17/04/2024","17/04/2024","03:40:33","02:54:45","ej15",""
"17/04/2024","17/04/2024","04:24:45","04:14:43","ej15",""
"17/04/2024","17/04/2024","04:54:43","04:34:00","ej15",""
"17/04/2024","17/04/2024","06:17:30","06:13:23","ej15",""
"17/04/2024","17/04/2024","07:32:37","07:00:01","ej15",""
"17/04/2024","17/04/2024","08:44:43","08:12:07","ej15",""
"17/04/2024","17/04/2024","08:51:24","08:44:58","ej15",""
"17/04/2024","17/04/2024","17:56:25","15:51:50","ej15",""
"17/04/2024","17/04/2024","21:42:47","18:19:04","ej15",""
"17/04/2024","17/04/2024","23:24:44","21:54:29","ej15",""
"18/04/2024","18/04/2024","10:31:43","08:30:27","ej15",""
"18/04/2024","18/04/2024","10:44:01","10:33:18","ej15",""
"18/04/2024","18/04/2024","11:11:42","11:00:37","ej15",""
"18/04/2024","18/04/2024","11:57:30","11:54:57","ej15",""
"18/04/2024","18/04/2024","13:52:11","12:32:55","ej15",""
"18/04/2024","18/04/2024","14:02:06","13:54:43","ej15",""
"18/04/2024","18/04/2024","14:24:50","14:14:57","ej15",""
"18/04/2024","18/04/2024","15:27:00","15:10:45","ej15",""
"18/04/2024","18/04/2024","17:04:42","15:44:50","ej15",""
"18/04/2024","18/04/2024","17:14:46","17:04:44","ej15",""
"18/04/2024","18/04/2024","18:14:49","18:03:46","ej15",""
"18/04/2024","18/04/2024","18:34:39","18:19:19","ej15",""
"18/04/2024","18/04/2024","19:51:31","19:39:37","ej15",""
"19/04/2024","19/04/2024","09:19:52","08:51:59","ej15",""
"19/04/2024","19/04/2024","16:07:50","15:00:23","ej15",""
"19/04/2024","19/04/2024","23:10:07","20:12:44","ej15",""
"20/04/2024","20/04/2024","10:52:01","09:25:05","ej15",""
"20/04/2024","20/04/2024","13:31:49","12:41:46","ej15",""
"21/04/2024","21/04/2024","10:18:24","09:18:02","ej15",""
"21/04/2024","21/04/2024","11:15:54","10:26:40","ej15",""
"21/04/2024","21/04/2024","18:41:36","15:17:34","ej15",""
"21/04/2024","21/04/2024","23:10:41","19:49:59","ej15",""
"21/04/2024","21/04/2024","23:37:21","23:10:49","ej15",""
"22/04/2024","22/04/2024","09:22:58","08:38:18","ej15",""
"22/04/2024","22/04/2024","15:07:00","14:40:16","ej15",""
"22/04/2024","22/04/2024","16:15:17","15:07:04","ej15",""
"22/04/2024","22/04/2024","17:18:29","16:15:23","ej15",""
"22/04/2024","22/04/2024","17:22:22","17:18:37","ej15",""
